asset_id,machine_type,sop_task,frequency,ppe_required,critical_task,location
CR-MAT-0086,Bearing Induction Heater,Check vibration levels,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0086,Bearing Induction Heater,Verify emergency stop function,Monthly,No,No,Automatic Bogie Wash Plant
CR-MAT-0086,Bearing Induction Heater,Inspect hydraulic / pneumatic lines,Monthly,No,Yes,Automatic Bogie Wash Plant
CR-MAT-0086,Bearing Induction Heater,Check sensor calibration,Quarterly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0086,Bearing Induction Heater,Inspect safety guards,Monthly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0086,Bearing Induction Heater,Check noise levels,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0086,Bearing Induction Heater,Inspect foundation integrity,Yearly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0086,Bearing Induction Heater,Verify control system backup,Quarterly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0086,Bearing Induction Heater,Clean machine body and surroundings,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0087,Gang Drilling Machine,Check multi spindle alignment,Monthly,Yes,Yes,General Machine Shop
CR-MAT-0087,Gang Drilling Machine,Lubricate feed gears,Monthly,No,Yes,General Machine Shop
CR-MAT-0087,Gang Drilling Machine,Inspect tool holders,Quarterly,No,No,General Machine Shop
CR-MAT-0087,Gang Drilling Machine,Check coolant distribution manifold,Monthly,Yes,Yes,General Machine Shop
CR-MAT-0087,Gang Drilling Machine,Inspect motor load balance,Quarterly,Yes,No,General Machine Shop
CR-MAT-0087,Gang Drilling Machine,Verify spindle synchronization,Quarterly,Yes,No,General Machine Shop
CR-MAT-0087,Gang Drilling Machine,Check belt condition,Monthly,No,Yes,General Machine Shop
CR-MAT-0087,Gang Drilling Machine,Inspect electrical relays,Quarterly,No,Yes,General Machine Shop
CR-MAT-0087,Gang Drilling Machine,Check vibration levels,Monthly,Yes,Yes,General Machine Shop
CR-MAT-0087,Gang Drilling Machine,Verify safety guards interlock,Monthly,Yes,No,General Machine Shop
CR-MAT-0087,Gang Drilling Machine,Check spindle nose wear,Quarterly,Yes,No,General Machine Shop
CR-MAT-0087,Gang Drilling Machine,Clean chip conveyor,Monthly,Yes,No,General Machine Shop
CR-MAT-0088,Bearing Induction Heater,General lubrication of moving parts,Monthly,Yes,No,Trolley Shop
CR-MAT-0088,Bearing Induction Heater,Check electrical panel health,Quarterly,No,No,Trolley Shop
CR-MAT-0088,Bearing Induction Heater,Inspect structural bolts tightness,Quarterly,Yes,No,Trolley Shop
CR-MAT-0088,Bearing Induction Heater,Check vibration levels,Monthly,Yes,No,Trolley Shop
CR-MAT-0088,Bearing Induction Heater,Verify emergency stop function,Monthly,Yes,No,Trolley Shop
CR-MAT-0088,Bearing Induction Heater,Inspect hydraulic / pneumatic lines,Monthly,Yes,No,Trolley Shop
CR-MAT-0088,Bearing Induction Heater,Check sensor calibration,Quarterly,Yes,No,Trolley Shop
CR-MAT-0088,Bearing Induction Heater,Inspect safety guards,Monthly,Yes,No,Trolley Shop
CR-MAT-0088,Bearing Induction Heater,Check noise levels,Monthly,Yes,No,Trolley Shop
CR-MAT-0088,Bearing Induction Heater,Inspect foundation integrity,Yearly,No,No,Trolley Shop
CR-MAT-0088,Bearing Induction Heater,Verify control system backup,Quarterly,No,No,Trolley Shop
CR-MAT-0088,Bearing Induction Heater,Clean machine body and surroundings,Monthly,Yes,Yes,Trolley Shop
CR-MAT-0089,Bogie Assembly Fixture,General lubrication of moving parts,Monthly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0089,Bogie Assembly Fixture,Check electrical panel health,Quarterly,No,Yes,Wheel Reprofiling Plant
CR-MAT-0089,Bogie Assembly Fixture,Inspect structural bolts tightness,Quarterly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0089,Bogie Assembly Fixture,Check vibration levels,Monthly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0089,Bogie Assembly Fixture,Verify emergency stop function,Monthly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0089,Bogie Assembly Fixture,Inspect hydraulic / pneumatic lines,Monthly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0089,Bogie Assembly Fixture,Check sensor calibration,Quarterly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0089,Bogie Assembly Fixture,Inspect safety guards,Monthly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0089,Bogie Assembly Fixture,Check noise levels,Monthly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0089,Bogie Assembly Fixture,Inspect foundation integrity,Yearly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0089,Bogie Assembly Fixture,Verify control system backup,Quarterly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0089,Bogie Assembly Fixture,Clean machine body and surroundings,Monthly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0090,Bogie Wash System,General lubrication of moving parts,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0090,Bogie Wash System,Check electrical panel health,Quarterly,Yes,No,Axle Turning Lathe Section
CR-MAT-0090,Bogie Wash System,Inspect structural bolts tightness,Quarterly,No,Yes,Axle Turning Lathe Section
CR-MAT-0090,Bogie Wash System,Check vibration levels,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0090,Bogie Wash System,Verify emergency stop function,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0090,Bogie Wash System,Inspect hydraulic / pneumatic lines,Monthly,Yes,No,Axle Turning Lathe Section
CR-MAT-0090,Bogie Wash System,Check sensor calibration,Quarterly,Yes,No,Axle Turning Lathe Section
CR-MAT-0090,Bogie Wash System,Inspect safety guards,Monthly,Yes,No,Axle Turning Lathe Section
CR-MAT-0090,Bogie Wash System,Check noise levels,Monthly,Yes,No,Axle Turning Lathe Section
CR-MAT-0090,Bogie Wash System,Inspect foundation integrity,Yearly,Yes,No,Axle Turning Lathe Section
CR-MAT-0090,Bogie Wash System,Verify control system backup,Quarterly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0090,Bogie Wash System,Clean machine body and surroundings,Monthly,No,No,Axle Turning Lathe Section
CR-MAT-0091,Milling Machine,General lubrication of moving parts,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0091,Milling Machine,Check electrical panel health,Quarterly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0091,Milling Machine,Inspect structural bolts tightness,Quarterly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0091,Milling Machine,Check vibration levels,Monthly,Yes,No,Axle Turning Lathe Section
CR-MAT-0091,Milling Machine,Verify emergency stop function,Monthly,No,Yes,Axle Turning Lathe Section
CR-MAT-0091,Milling Machine,Inspect hydraulic / pneumatic lines,Monthly,Yes,No,Axle Turning Lathe Section
CR-MAT-0091,Milling Machine,Check sensor calibration,Quarterly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0091,Milling Machine,Inspect safety guards,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0091,Milling Machine,Check noise levels,Monthly,Yes,No,Axle Turning Lathe Section
CR-MAT-0091,Milling Machine,Inspect foundation integrity,Yearly,Yes,No,Axle Turning Lathe Section
CR-MAT-0091,Milling Machine,Verify control system backup,Quarterly,Yes,No,Axle Turning Lathe Section
CR-MAT-0091,Milling Machine,Clean machine body and surroundings,Monthly,Yes,No,Axle Turning Lathe Section
CR-MAT-0092,Vertical Drilling Machine,Check chuck runout,Monthly,Yes,No,Axle Turning Lathe Section
CR-MAT-0092,Vertical Drilling Machine,Lubricate spindle bearings,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0092,Vertical Drilling Machine,Inspect electrical panel,Quarterly,Yes,No,Axle Turning Lathe Section
CR-MAT-0092,Vertical Drilling Machine,Check feed mechanism smoothness,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0092,Vertical Drilling Machine,Inspect coolant pump,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0092,Vertical Drilling Machine,Verify depth stop calibration,Quarterly,No,No,Axle Turning Lathe Section
CR-MAT-0092,Vertical Drilling Machine,Check column locking mechanism,Monthly,Yes,No,Axle Turning Lathe Section
CR-MAT-0092,Vertical Drilling Machine,Inspect drive belts,Quarterly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0092,Vertical Drilling Machine,Check noise levels,Monthly,Yes,No,Axle Turning Lathe Section
CR-MAT-0092,Vertical Drilling Machine,Verify emergency stop function,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0092,Vertical Drilling Machine,Check spindle temperature rise,Quarterly,Yes,No,Axle Turning Lathe Section
CR-MAT-0092,Vertical Drilling Machine,Clean machine enclosure,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0093,Gang Drilling Machine,Check multi spindle alignment,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0093,Gang Drilling Machine,Lubricate feed gears,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0093,Gang Drilling Machine,Inspect tool holders,Quarterly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0093,Gang Drilling Machine,Check coolant distribution manifold,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0093,Gang Drilling Machine,Inspect motor load balance,Quarterly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0093,Gang Drilling Machine,Verify spindle synchronization,Quarterly,Yes,No,Heavy Corrosion Shop
CR-MAT-0093,Gang Drilling Machine,Check belt condition,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0093,Gang Drilling Machine,Inspect electrical relays,Quarterly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0093,Gang Drilling Machine,Check vibration levels,Monthly,No,Yes,Heavy Corrosion Shop
CR-MAT-0093,Gang Drilling Machine,Verify safety guards interlock,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0093,Gang Drilling Machine,Check spindle nose wear,Quarterly,Yes,No,Heavy Corrosion Shop
CR-MAT-0093,Gang Drilling Machine,Clean chip conveyor,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0094,CNC Axle Turning Lathe,Check CNC axis calibration,Monthly,Yes,No,Shock Absorber Shop
CR-MAT-0094,CNC Axle Turning Lathe,Inspect hydraulic pressure system,Monthly,Yes,No,Shock Absorber Shop
CR-MAT-0094,CNC Axle Turning Lathe,Check spindle bearing vibration,Quarterly,Yes,Yes,Shock Absorber Shop
CR-MAT-0094,CNC Axle Turning Lathe,Verify servo motor performance,Quarterly,Yes,Yes,Shock Absorber Shop
CR-MAT-0094,CNC Axle Turning Lathe,Inspect lubrication pump operation,Monthly,Yes,Yes,Shock Absorber Shop
CR-MAT-0094,CNC Axle Turning Lathe,Check tool turret indexing accuracy,Monthly,Yes,No,Shock Absorber Shop
CR-MAT-0094,CNC Axle Turning Lathe,Inspect coolant filtration unit,Monthly,Yes,No,Shock Absorber Shop
CR-MAT-0094,CNC Axle Turning Lathe,Verify CNC backup battery health,Quarterly,No,No,Shock Absorber Shop
CR-MAT-0094,CNC Axle Turning Lathe,Check way cover condition,Monthly,Yes,No,Shock Absorber Shop
CR-MAT-0094,CNC Axle Turning Lathe,Inspect chip conveyor operation,Monthly,Yes,No,Shock Absorber Shop
CR-MAT-0094,CNC Axle Turning Lathe,Verify axis ball screw backlash,Quarterly,Yes,Yes,Shock Absorber Shop
CR-MAT-0094,CNC Axle Turning Lathe,Check emergency stop circuit integrity,Monthly,Yes,No,Shock Absorber Shop
CR-MAT-0095,Shaper Machine,General lubrication of moving parts,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0095,Shaper Machine,Check electrical panel health,Quarterly,No,Yes,Heavy Corrosion Shop
CR-MAT-0095,Shaper Machine,Inspect structural bolts tightness,Quarterly,Yes,No,Heavy Corrosion Shop
CR-MAT-0095,Shaper Machine,Check vibration levels,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0095,Shaper Machine,Verify emergency stop function,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0095,Shaper Machine,Inspect hydraulic / pneumatic lines,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0095,Shaper Machine,Check sensor calibration,Quarterly,No,Yes,Heavy Corrosion Shop
CR-MAT-0095,Shaper Machine,Inspect safety guards,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0095,Shaper Machine,Check noise levels,Monthly,No,Yes,Heavy Corrosion Shop
CR-MAT-0095,Shaper Machine,Inspect foundation integrity,Yearly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0095,Shaper Machine,Verify control system backup,Quarterly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0095,Shaper Machine,Clean machine body and surroundings,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0096,Planer Machine,General lubrication of moving parts,Monthly,No,No,Automatic Bogie Wash Plant
CR-MAT-0096,Planer Machine,Check electrical panel health,Quarterly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0096,Planer Machine,Inspect structural bolts tightness,Quarterly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0096,Planer Machine,Check vibration levels,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0096,Planer Machine,Verify emergency stop function,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0096,Planer Machine,Inspect hydraulic / pneumatic lines,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0096,Planer Machine,Check sensor calibration,Quarterly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0096,Planer Machine,Inspect safety guards,Monthly,No,Yes,Automatic Bogie Wash Plant
CR-MAT-0096,Planer Machine,Check noise levels,Monthly,No,No,Automatic Bogie Wash Plant
CR-MAT-0096,Planer Machine,Inspect foundation integrity,Yearly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0096,Planer Machine,Verify control system backup,Quarterly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0096,Planer Machine,Clean machine body and surroundings,Monthly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0097,Bogie Assembly Fixture,General lubrication of moving parts,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0097,Bogie Assembly Fixture,Check electrical panel health,Quarterly,No,Yes,Heavy Corrosion Shop
CR-MAT-0097,Bogie Assembly Fixture,Inspect structural bolts tightness,Quarterly,Yes,No,Heavy Corrosion Shop
CR-MAT-0097,Bogie Assembly Fixture,Check vibration levels,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0097,Bogie Assembly Fixture,Verify emergency stop function,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0097,Bogie Assembly Fixture,Inspect hydraulic / pneumatic lines,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0097,Bogie Assembly Fixture,Check sensor calibration,Quarterly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0097,Bogie Assembly Fixture,Inspect safety guards,Monthly,No,No,Heavy Corrosion Shop
CR-MAT-0097,Bogie Assembly Fixture,Check noise levels,Monthly,No,Yes,Heavy Corrosion Shop
CR-MAT-0097,Bogie Assembly Fixture,Inspect foundation integrity,Yearly,No,Yes,Heavy Corrosion Shop
CR-MAT-0097,Bogie Assembly Fixture,Verify control system backup,Quarterly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0097,Bogie Assembly Fixture,Clean machine body and surroundings,Monthly,No,Yes,Heavy Corrosion Shop
CR-MAT-0098,Industrial Welding Machine,Check output current calibration,Monthly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0098,Industrial Welding Machine,Inspect cable insulation,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0098,Industrial Welding Machine,Verify grounding integrity,Quarterly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0098,Industrial Welding Machine,Inspect electrode holder wear,Monthly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0098,Industrial Welding Machine,Check cooling fan operation,Monthly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0098,Industrial Welding Machine,Inspect power contactors,Quarterly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0098,Industrial Welding Machine,Check welding waveform stability,Quarterly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0098,Industrial Welding Machine,Inspect control panel switches,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0098,Industrial Welding Machine,Check gas hose leakage,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0098,Industrial Welding Machine,Verify emergency stop function,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0098,Industrial Welding Machine,Inspect torch nozzle wear,Monthly,No,Yes,Automatic Bogie Wash Plant
CR-MAT-0098,Industrial Welding Machine,Clean dust from internal electronics,Quarterly,No,No,Automatic Bogie Wash Plant
CR-MAT-0099,Hydraulic Wheel Press,Check hydraulic pressure stability,Monthly,No,No,Axle Turning Lathe Section
CR-MAT-0099,Hydraulic Wheel Press,Inspect piston seals,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0099,Hydraulic Wheel Press,Verify load cell calibration,Quarterly,Yes,No,Axle Turning Lathe Section
CR-MAT-0099,Hydraulic Wheel Press,Inspect hydraulic oil contamination,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0099,Hydraulic Wheel Press,Check pressure relief valve operation,Quarterly,Yes,No,Axle Turning Lathe Section
CR-MAT-0099,Hydraulic Wheel Press,Inspect pump motor current draw,Monthly,No,No,Axle Turning Lathe Section
CR-MAT-0099,Hydraulic Wheel Press,Check ram alignment,Quarterly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0099,Hydraulic Wheel Press,Verify pressure gauge calibration,Quarterly,Yes,No,Axle Turning Lathe Section
CR-MAT-0099,Hydraulic Wheel Press,Inspect hoses for leaks,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0099,Hydraulic Wheel Press,Check emergency stop function,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0099,Hydraulic Wheel Press,Inspect structural frame bolts,Quarterly,No,Yes,Axle Turning Lathe Section
CR-MAT-0099,Hydraulic Wheel Press,Clean hydraulic reservoir breather,Monthly,No,Yes,Axle Turning Lathe Section
CR-MAT-0100,Vertical Drilling Machine,Check chuck runout,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0100,Vertical Drilling Machine,Lubricate spindle bearings,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0100,Vertical Drilling Machine,Inspect electrical panel,Quarterly,No,No,Axle Turning Lathe Section
CR-MAT-0100,Vertical Drilling Machine,Check feed mechanism smoothness,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0100,Vertical Drilling Machine,Inspect coolant pump,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0100,Vertical Drilling Machine,Verify depth stop calibration,Quarterly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0100,Vertical Drilling Machine,Check column locking mechanism,Monthly,Yes,No,Axle Turning Lathe Section
CR-MAT-0100,Vertical Drilling Machine,Inspect drive belts,Quarterly,Yes,No,Axle Turning Lathe Section
CR-MAT-0100,Vertical Drilling Machine,Check noise levels,Monthly,Yes,No,Axle Turning Lathe Section
CR-MAT-0100,Vertical Drilling Machine,Verify emergency stop function,Monthly,No,No,Axle Turning Lathe Section
CR-MAT-0100,Vertical Drilling Machine,Check spindle temperature rise,Quarterly,No,Yes,Axle Turning Lathe Section
CR-MAT-0100,Vertical Drilling Machine,Clean machine enclosure,Monthly,Yes,Yes,Axle Turning Lathe Section
CR-MAT-0101,Shaper Machine,General lubrication of moving parts,Monthly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0101,Shaper Machine,Check electrical panel health,Quarterly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0101,Shaper Machine,Inspect structural bolts tightness,Quarterly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0101,Shaper Machine,Check vibration levels,Monthly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0101,Shaper Machine,Verify emergency stop function,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0101,Shaper Machine,Inspect hydraulic / pneumatic lines,Monthly,No,No,Automatic Bogie Wash Plant
CR-MAT-0101,Shaper Machine,Check sensor calibration,Quarterly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0101,Shaper Machine,Inspect safety guards,Monthly,No,No,Automatic Bogie Wash Plant
CR-MAT-0101,Shaper Machine,Check noise levels,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0101,Shaper Machine,Inspect foundation integrity,Yearly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0101,Shaper Machine,Verify control system backup,Quarterly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0101,Shaper Machine,Clean machine body and surroundings,Monthly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0102,Grinding Machine,General lubrication of moving parts,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0102,Grinding Machine,Check electrical panel health,Quarterly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0102,Grinding Machine,Inspect structural bolts tightness,Quarterly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0102,Grinding Machine,Check vibration levels,Monthly,No,Yes,Heavy Corrosion Shop
CR-MAT-0102,Grinding Machine,Verify emergency stop function,Monthly,No,No,Heavy Corrosion Shop
CR-MAT-0102,Grinding Machine,Inspect hydraulic / pneumatic lines,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0102,Grinding Machine,Check sensor calibration,Quarterly,Yes,No,Heavy Corrosion Shop
CR-MAT-0102,Grinding Machine,Inspect safety guards,Monthly,No,Yes,Heavy Corrosion Shop
CR-MAT-0102,Grinding Machine,Check noise levels,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0102,Grinding Machine,Inspect foundation integrity,Yearly,Yes,No,Heavy Corrosion Shop
CR-MAT-0102,Grinding Machine,Verify control system backup,Quarterly,No,Yes,Heavy Corrosion Shop
CR-MAT-0102,Grinding Machine,Clean machine body and surroundings,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0103,Bogie Wash System,General lubrication of moving parts,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0103,Bogie Wash System,Check electrical panel health,Quarterly,Yes,No,Heavy Corrosion Shop
CR-MAT-0103,Bogie Wash System,Inspect structural bolts tightness,Quarterly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0103,Bogie Wash System,Check vibration levels,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0103,Bogie Wash System,Verify emergency stop function,Monthly,No,No,Heavy Corrosion Shop
CR-MAT-0103,Bogie Wash System,Inspect hydraulic / pneumatic lines,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0103,Bogie Wash System,Check sensor calibration,Quarterly,Yes,No,Heavy Corrosion Shop
CR-MAT-0103,Bogie Wash System,Inspect safety guards,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0103,Bogie Wash System,Check noise levels,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0103,Bogie Wash System,Inspect foundation integrity,Yearly,No,No,Heavy Corrosion Shop
CR-MAT-0103,Bogie Wash System,Verify control system backup,Quarterly,No,No,Heavy Corrosion Shop
CR-MAT-0103,Bogie Wash System,Clean machine body and surroundings,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0104,Shock Absorber Test Rig,General lubrication of moving parts,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0104,Shock Absorber Test Rig,Check electrical panel health,Quarterly,No,Yes,Heavy Corrosion Shop
CR-MAT-0104,Shock Absorber Test Rig,Inspect structural bolts tightness,Quarterly,Yes,No,Heavy Corrosion Shop
CR-MAT-0104,Shock Absorber Test Rig,Check vibration levels,Monthly,No,No,Heavy Corrosion Shop
CR-MAT-0104,Shock Absorber Test Rig,Verify emergency stop function,Monthly,No,No,Heavy Corrosion Shop
CR-MAT-0104,Shock Absorber Test Rig,Inspect hydraulic / pneumatic lines,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0104,Shock Absorber Test Rig,Check sensor calibration,Quarterly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0104,Shock Absorber Test Rig,Inspect safety guards,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0104,Shock Absorber Test Rig,Check noise levels,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0104,Shock Absorber Test Rig,Inspect foundation integrity,Yearly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0104,Shock Absorber Test Rig,Verify control system backup,Quarterly,Yes,No,Heavy Corrosion Shop
CR-MAT-0104,Shock Absorber Test Rig,Clean machine body and surroundings,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0105,Wheel Re-Disking Machine,General lubrication of moving parts,Monthly,Yes,No,LHB Coach Maintenance Facility
CR-MAT-0105,Wheel Re-Disking Machine,Check electrical panel health,Quarterly,Yes,Yes,LHB Coach Maintenance Facility
CR-MAT-0105,Wheel Re-Disking Machine,Inspect structural bolts tightness,Quarterly,Yes,No,LHB Coach Maintenance Facility
CR-MAT-0105,Wheel Re-Disking Machine,Check vibration levels,Monthly,Yes,No,LHB Coach Maintenance Facility
CR-MAT-0105,Wheel Re-Disking Machine,Verify emergency stop function,Monthly,Yes,No,LHB Coach Maintenance Facility
CR-MAT-0105,Wheel Re-Disking Machine,Inspect hydraulic / pneumatic lines,Monthly,Yes,Yes,LHB Coach Maintenance Facility
CR-MAT-0105,Wheel Re-Disking Machine,Check sensor calibration,Quarterly,Yes,Yes,LHB Coach Maintenance Facility
CR-MAT-0105,Wheel Re-Disking Machine,Inspect safety guards,Monthly,Yes,Yes,LHB Coach Maintenance Facility
CR-MAT-0105,Wheel Re-Disking Machine,Check noise levels,Monthly,No,No,LHB Coach Maintenance Facility
CR-MAT-0105,Wheel Re-Disking Machine,Inspect foundation integrity,Yearly,No,Yes,LHB Coach Maintenance Facility
CR-MAT-0105,Wheel Re-Disking Machine,Verify control system backup,Quarterly,Yes,No,LHB Coach Maintenance Facility
CR-MAT-0105,Wheel Re-Disking Machine,Clean machine body and surroundings,Monthly,Yes,No,LHB Coach Maintenance Facility
CR-MAT-0106,Planer Machine,General lubrication of moving parts,Monthly,Yes,No,General Machine Shop
CR-MAT-0106,Planer Machine,Check electrical panel health,Quarterly,No,No,General Machine Shop
CR-MAT-0106,Planer Machine,Inspect structural bolts tightness,Quarterly,Yes,Yes,General Machine Shop
CR-MAT-0106,Planer Machine,Check vibration levels,Monthly,No,No,General Machine Shop
CR-MAT-0106,Planer Machine,Verify emergency stop function,Monthly,Yes,No,General Machine Shop
CR-MAT-0106,Planer Machine,Inspect hydraulic / pneumatic lines,Monthly,No,Yes,General Machine Shop
CR-MAT-0106,Planer Machine,Check sensor calibration,Quarterly,Yes,Yes,General Machine Shop
CR-MAT-0106,Planer Machine,Inspect safety guards,Monthly,Yes,No,General Machine Shop
CR-MAT-0106,Planer Machine,Check noise levels,Monthly,No,No,General Machine Shop
CR-MAT-0106,Planer Machine,Inspect foundation integrity,Yearly,No,No,General Machine Shop
CR-MAT-0106,Planer Machine,Verify control system backup,Quarterly,Yes,No,General Machine Shop
CR-MAT-0106,Planer Machine,Clean machine body and surroundings,Monthly,No,No,General Machine Shop
CR-MAT-0107,Shaper Machine,General lubrication of moving parts,Monthly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0107,Shaper Machine,Check electrical panel health,Quarterly,Yes,Yes,Wheel Reprofiling Plant
